

,1 (LAMPEXP),4697.74,2986.4384,1.0000,1.0000,-0.002,-0.190

Date/Time:,26-Aug-11 10:24:43 PM
Film name:,SQC Acq-SR OCD Short2 FX
Stage group:,4X Pad3 FX
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4705.33,2987.9627,1.0000,1.0000,-0.006,-0.189

Date/Time:,26-Aug-11 10:12:45 PM
Film name:,SQC Acq-SR OCD Short2 FX
Stage group:,4X Pad3 FX
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),7505.50,3085.3038,1.0000,1.0000,-0.006,-0.187

Date/Time:,26-Aug-11 10:00:46 PM
Film name:,SQC Acq-SR OCD Short2 FX
Stage group:,4X Pad3 FX
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4706.01,2992.4539,1.0000,1.0000,-0.003,-0.186

Date/Time:,26-Aug-11 09:48:49 PM
Film name:,SQC Acq-SR OCD Short2 FX
Stage group:,4X Pad3 FX
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4705.70,2994.4162,1.0000,1.0000,-0.002,-0.183

Date/Time:,26-Aug-11 09:36:50 PM
Film name:,SQC Acq-SR OCD Short2 FX
Stage group:,4X Pad3 FX
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),7504.18,3083.8091,1.0000,1.0000,-0.001,-0.185

Date/Time:,26-Aug-11 09:24:53 PM
Film name:,SQC Acq-SR OCD Short2 FX
Stage group:,4X Pad3 FX
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4705.49,2989.6318,1.0000,1.0000,-0.003,-0.183

Date/Time:,26-Aug-11 09:12:53 PM
Film name:,SQC Acq-SR OCD Short2 FX
Stage group:,4X Pad3 FX
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4706.83,3001.5071,1.0000,1.0000,-0.001,-0.181

Date/Time:,26-Aug-11 09:00:58 PM
Film name:,SQC Acq-SR OCD Short2 FX
Stage group:,4X Pad3 FX
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4710.59,2996.4415,1.0000,1.0000,0.002,-0.182

Date/Time:,26-Aug-11 08:48:59 PM
Film name:,SQC Acq-SR OCD Short2 FX
Stage group:,4X Pad3 FX
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4709.15,2986.8719,1.0000,1.0000,0.002,-0.179

Date/Time:,26-Aug-11 08:37:02 PM
Film name:,SQC Acq-SR OCD Short2 FX
Stage group:,4X Pad3 FX
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),7513.49,3082.9027,1.0000,1.0000,0.001,-0.178

Date/Time:,26-Aug-11 08:25:04 PM
Film name:,SQC Acq-SR OCD Short2 FX
Stage group:,4X Pad3 FX
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4704.94,2992.9426,1.0000,1.0000,0.005,-0.176

Date/Time:,26-Aug-11 08:13:09 PM
Film name:,SQC Acq-SR OCD Short2 FX
Stage group:,4X Pad3 FX
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4707.33,2991.3665,1.0000,1.0000,0.006,-0.172

Date/Time:,26-Aug-11 08:01:11 PM
Film name:,SQC Acq-SR OCD Short2 FX
Stage group:,4X Pad3 FX
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4706.55,2993.2643,1.0000,1.0000,0.007,-0.173

Date/Time:,26-Aug-11 07:49:14 PM
Film name:,SQC Acq-SR OCD Short2 FX
Stage group:,4X Pad3 FX
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4698.47,3000.2197,1.0000,1.0000,0.009,-0.170

Date/Time:,26-Aug-11 07:37:16 PM
Film name:,SQC Acq-SR OCD Short2 FX
Stage group:,4X Pad3 FX
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4707.45,2986.6135,1.0000,1.0000,0.008,-0.169

Date/Time:,26-Aug-11 07:25:21 PM
Film name:,SQC Acq-SR OCD Short2 FX
Stage group:,4X Pad3 FX
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4700.20,2993.9751,1.0000,1.0000,0.012,-0.168

Date/Time:,26-Aug-11 07:13:20 PM
Film name:,SQC Acq-SR OCD Short2 FX
Stage group:,4X Pad3 FX
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4708.72,2990.7327,1.0000,1.0000,0.012,-0.165

Date/Time:,26-Aug-11 07:01:23 PM
Film name:,SQC Acq-SR OCD Short2 FX
Stage group:,4X Pad3 FX
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4706.45,2992.1966,1.0000,1.0000,0.012,-0.166

Date/Time:,26-Aug-11 06:49:24 PM
Film name:,SQC Acq-SR OCD Short2 FX
Stage group:,4X Pad3 FX
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),7507.80,3096.9510,1.0000,1.0000,0.017,-0.166

Date/Time:,26-Aug-11 06:37:26 PM
Film name:,SQC Acq-SR OCD Short2 FX
Stage group:,4X Pad3 FX
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4708.42,3001.7153,1.0000,1.0000,0.018,-0.164

Date/Time:,27-Aug-11 12:24:04 AM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad3 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4700.35,2985.2008,1.0000,1.0000,-0.015,-0.202

Date/Time:,27-Aug-11 12:12:02 AM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad3 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4699.62,2985.0706,1.0000,1.0000,-0.012,-0.199

Date/Time:,27-Aug-11 12:00:05 AM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad3 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4698.85,2988.3230,1.0000,1.0000,-0.012,-0.198

Date/Time:,26-Aug-11 11:48:05 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad3 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4699.67,2989.2417,1.0000,1.0000,-0.013,-0.197

Date/Time:,26-Aug-11 11:36:09 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad3 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4698.12,2991.1989,1.0000,1.0000,-0.012,-0.198

Date/Time:,26-Aug-11 11:24:09 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad3 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4698.03,2983.2684,1.0000,1.0000,-0.011,-0.196

Date/Time:,26-Aug-11 11:12:11 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad3 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4693.94,2974.8924,1.0000,1.0000,-0.007,-0.193

Date/Time:,26-Aug-11 11:00:10 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad3 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4706.77,3001.3910,1.0000,1.0000,-0.006,-0.192

Date/Time:,26-Aug-11 10:48:14 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad3 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4703.31,2992.5292,1.0000,1.0000,-0.006,-0.191

Date/Time:,26-Aug-11 10:36:15 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad3 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4703.01,2993.8755,1.0000,1.0000,-0.002,-0.190

Date/Time:,26-Aug-11 10:24:19 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad3 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4699.34,2986.1527,1.0000,1.0000,-0.006,-0.189

Date/Time:,26-Aug-11 10:12:18 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad3 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4707.60,3008.5277,1.0000,1.0000,-0.006,-0.187

Date/Time:,26-Aug-11 10:00:21 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad3 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4696.09,2986.2891,1.0000,1.0000,-0.003,-0.186

Date/Time:,26-Aug-11 09:48:21 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad3 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4705.39,3005.0300,1.0000,1.0000,-0.002,-0.183

Date/Time:,26-Aug-11 09:36:25 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad3 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4700.24,2985.2280,1.0000,1.0000,-0.001,-0.185

Date/Time:,26-Aug-11 09:24:26 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad3 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4699.35,2993.0385,1.0000,1.0000,-0.003,-0.183

Date/Time:,26-Aug-11 09:12:29 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad3 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4705.35,3002.8294,1.0000,1.0000,-0.001,-0.181

Date/Time:,26-Aug-11 09:00:31 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad3 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4704.43,3002.0281,1.0000,1.0000,0.002,-0.182

Date/Time:,26-Aug-11 08:48:34 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad3 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4698.42,2990.3664,1.0000,1.0000,0.002,-0.179

Date/Time:,26-Aug-11 08:36:35 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad3 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4699.12,2992.4678,1.0000,1.0000,0.001,-0.178

Date/Time:,26-Aug-11 08:24:40 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad3 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4706.03,2992.4121,1.0000,1.0000,0.005,-0.176

Date/Time:,26-Aug-11 08:12:42 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad3 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4701.87,2994.9724,1.0000,1.0000,0.006,-0.172

Date/Time:,26-Aug-11 08:00:47 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad3 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4703.99,2998.3329,1.0000,1.0000,0.007,-0.173

Date/Time:,26-Aug-11 07:48:47 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad3 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4699.38,2981.4461,1.0000,1.0000,0.009,-0.170

Date/Time:,26-Aug-11 07:36:52 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad3 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4702.13,2987.7462,1.0000,1.0000,0.008,-0.169

Date/Time:,26-Aug-11 07:24:53 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad3 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4705.90,2999.0238,1.0000,1.0000,0.012,-0.168

Date/Time:,26-Aug-11 07:12:56 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad3 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4693.09,2987.1823,1.0000,1.0000,0.012,-0.165

Date/Time:,26-Aug-11 07:00:56 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad3 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4699.18,2988.1116,1.0000,1.0000,0.012,-0.166

Date/Time:,26-Aug-11 06:48:59 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad3 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4701.86,2994.8577,1.0000,1.0000,0.017,-0.166

Date/Time:,26-Aug-11 06:36:58 PM
Film name:,SQC Acq-SR OCD Short2 SCF
Stage group:,4X Pad3 SCF
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4703.98,2997.8713,1.0000,1.0000,0.018,-0.164

Date/Time:,27-Aug-11 12:23:28 AM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad3 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),7510.34,3119.1417,1.0000,1.0000,-0.015,-0.202

Date/Time:,27-Aug-11 12:11:27 AM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad3 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),7517.64,3142.9575,1.0000,1.0000,-0.012,-0.199

Date/Time:,26-Aug-11 11:59:30 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad3 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),7514.25,3115.2831,1.0000,1.0000,-0.012,-0.198

Date/Time:,26-Aug-11 11:47:30 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad3 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),7515.24,3124.6941,1.0000,1.0000,-0.013,-0.197

Date/Time:,26-Aug-11 11:35:34 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad3 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4720.17,3010.5100,1.0000,1.0000,-0.012,-0.198

Date/Time:,26-Aug-11 11:23:33 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad3 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4724.52,3020.9200,1.0000,1.0000,-0.011,-0.196

Date/Time:,26-Aug-11 11:11:35 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad3 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),7514.69,3126.9346,1.0000,1.0000,-0.007,-0.193

Date/Time:,26-Aug-11 10:59:36 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad3 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),7509.29,3117.5223,1.0000,1.0000,-0.006,-0.192

Date/Time:,26-Aug-11 10:47:40 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad3 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),7517.00,3138.3315,1.0000,1.0000,-0.006,-0.191

Date/Time:,26-Aug-11 10:35:40 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad3 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),7514.27,3119.8289,1.0000,1.0000,-0.002,-0.190

Date/Time:,26-Aug-11 10:23:44 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad3 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),7515.41,3128.6073,1.0000,1.0000,-0.006,-0.189

Date/Time:,26-Aug-11 10:11:43 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad3 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),7511.25,3121.3100,1.0000,1.0000,-0.006,-0.187

Date/Time:,26-Aug-11 09:59:46 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad3 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),7517.74,3146.6438,1.0000,1.0000,-0.003,-0.186

Date/Time:,26-Aug-11 09:47:47 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad3 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),7518.48,3132.7647,1.0000,1.0000,-0.002,-0.183

Date/Time:,26-Aug-11 09:35:50 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad3 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),7512.41,3127.5573,1.0000,1.0000,-0.001,-0.185

Date/Time:,26-Aug-11 09:23:51 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad3 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),7522.48,3138.7581,1.0000,1.0000,-0.003,-0.183

Date/Time:,26-Aug-11 09:11:55 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad3 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),7514.48,3122.2311,1.0000,1.0000,-0.001,-0.181

Date/Time:,26-Aug-11 08:59:56 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad3 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),7517.21,3128.5422,1.0000,1.0000,0.002,-0.182

Date/Time:,26-Aug-11 08:47:59 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad3 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),7513.46,3111.9618,1.0000,1.0000,0.002,-0.179

Date/Time:,26-Aug-11 08:36:00 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad3 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),4725.49,3017.6545,1.0000,1.0000,0.001,-0.178

Date/Time:,26-Aug-11 08:24:05 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad3 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),7516.96,3118.0863,1.0000,1.0000,0.005,-0.176

Date/Time:,26-Aug-11 08:12:07 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad3 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),7516.19,3114.1077,1.0000,1.0000,0.006,-0.172

Date/Time:,26-Aug-11 08:00:12 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad3 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),7510.92,3116.8983,1.0000,1.0000,0.007,-0.173

Date/Time:,26-Aug-11 07:48:12 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad3 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),7514.42,3116.6437,1.0000,1.0000,0.009,-0.170

Date/Time:,26-Aug-11 07:36:17 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad3 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),7513.09,3130.7862,1.0000,1.0000,0.008,-0.169

Date/Time:,26-Aug-11 07:24:19 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad3 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),7514.24,3120.3843,1.0000,1.0000,0.012,-0.168

Date/Time:,26-Aug-11 07:12:21 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad3 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),7522.17,3141.5543,1.0000,1.0000,0.012,-0.165

Date/Time:,26-Aug-11 07:00:22 PM
Film name:,SQC Acq-SR OCD VIS
Stage group:,4X Pad3 Vis
Lot ID:,SQC NSTD
Wafer ID:,# 24
Title:,Point#,Thick1 (Å),MSE,gain_te,gain_tm,X(mm),Y(mm)
,1 (LAMPEXP),7518.15,3121.0934,1.0000,1.0000,0.012,-0.166

Date/Time:,26-Aug-11 06:48:25 PM
